id,date,dep_airport,des_airport,airline_id,total
616,2013-10-01,EWR,PVR,UA,222
617,2013-07-01,JFK,TAB,BW,104
618,2013-01-01,JFK,YYZ,KE,34610
619,2013-01-01,EWR,YTM,PD,40
620,2013-05-01,EWR,GUA,UA,143
621,2013-01-01,EWR,GUA,UA,143
622,2013-04-01,JFK,RIX,HY,140
623,2013-05-01,JFK,LGG,LY,201
624,2013-08-01,LGA,AUA,UA,3087
625,2013-05-01,JFK,GEO,DL,538
626,2013-02-01,EWR,SAP,UA,357
627,2013-01-01,EWR,SAL,UA,1578
628,2013-07-01,EWR,SAL,UA,1578
629,2013-04-01,EWR,SAL,UA,1578
630,2013-08-01,JFK,MEX,CV,5929
631,2013-05-01,EWR,GCM,UA,788
632,2013-07-01,JFK,ANU,DL,897
633,2013-08-01,JFK,TAB,BW,104
634,2013-04-01,JFK,LGG,5C,201
635,2013-05-01,EWR,SAP,UA,357
636,2013-02-01,JFK,LGG,5C,201
637,2013-09-01,EWR,SAP,UA,357
638,2013-12-01,EWR,YQX,UA,55
639,2013-05-01,JFK,TLV,5C,4143
640,2013-09-01,EWR,UVF,UA,635
641,2013-10-01,EWR,POS,UA,2322
642,2013-07-01,LGA,YHZ,G7,3458
643,2013-12-01,JFK,ANU,DL,897
644,2013-03-01,EWR,SAP,UA,357
645,2013-11-01,JFK,MEX,CV,5929
646,2013-05-01,JFK,SXM,DL,1681
647,2013-08-01,JFK,LGG,LY,201
648,2013-07-01,LGA,AUA,UA,3087
649,2013-09-01,EWR,POP,UA,1262
650,2013-02-01,EWR,SAL,UA,1578
651,2013-03-01,EWR,CZM,UA,22
652,2013-07-01,EWR,YYZ,QK,34610
653,2013-07-01,JFK,YYZ,CX,34610
654,2013-06-01,EWR,BON,UA,90
655,2013-01-01,JFK,LGG,LY,201
656,2013-05-01,EWR,BON,UA,90
657,2013-04-01,LGA,YUL,9E,18521
658,2013-09-01,JFK,HKG,CV,2717
659,2013-11-01,EWR,GCM,UA,788
660,2013-04-01,JFK,YYZ,CX,34610
661,2013-01-01,JFK,TLV,5C,4143
662,2013-01-01,JFK,LGG,5C,201
663,2013-03-01,JFK,FCO,DL,2982
664,2013-03-01,JFK,LGG,LY,201
665,2013-12-01,JFK,KHI,PK,142
666,2013-11-01,JFK,KHI,PK,142
667,2013-10-01,JFK,LHE,PK,142
668,2013-12-01,JFK,LHE,PK,142
669,2013-04-01,EWR,BZE,UA,92
670,2013-06-01,JFK,LGG,LY,201
671,2013-03-01,JFK,TLV,5C,4143
672,2013-10-01,JFK,HKG,CV,2717
673,2013-09-01,JFK,MEX,CV,5929
674,2013-05-01,EWR,POS,UA,2322
675,2013-10-01,JFK,MEX,CV,5929
676,2013-11-01,EWR,YQX,UA,55
677,2013-04-01,JFK,LGG,LY,201
678,2013-10-01,JFK,KHI,PK,142
679,2013-11-01,JFK,LHE,PK,142
680,2013-06-01,EWR,POS,UA,2322
681,2013-11-01,JFK,ANU,DL,897
682,2013-03-01,EWR,GUA,UA,143
683,2013-09-01,JFK,KHI,PK,142
684,2013-11-01,JFK,LGG,5C,201
685,2013-06-01,JFK,LUX,C8,408
686,2013-06-01,JFK,TLV,5C,4143
687,2013-08-01,LGA,AUA,DL,3087
688,2013-02-01,EWR,BON,UA,90
689,2013-03-01,JFK,SXM,DL,1681
690,2013-09-01,JFK,TAB,BW,104
691,2013-05-01,LGA,YYZ,QK,34610
692,2013-01-01,EWR,BZE,UA,92
693,2013-04-01,JFK,YUL,RP,18521
694,2013-06-01,EWR,GCM,UA,788
695,2013-11-01,EWR,LIM,UA,1340
696,2013-09-01,JFK,SKB,AA,187
697,2013-12-01,JFK,YYZ,CX,34610
698,2013-12-01,JFK,RIX,HY,140
699,2013-03-01,JFK,GND,DL,305
700,2013-06-01,JFK,SXM,DL,1681
701,2013-05-01,JFK,YYZ,CX,34610
702,2013-09-01,JFK,LHE,PK,142
703,2013-11-01,EWR,POS,UA,2322
704,2013-03-01,EWR,POS,UA,2322
705,2013-12-01,JFK,TAB,BW,104
706,2013-03-01,JFK,TAB,BW,104
707,2013-11-01,EWR,UVF,UA,635
708,2013-06-01,JFK,LGG,5C,201
709,2013-11-01,EWR,GUA,UA,143
710,2013-06-01,EWR,BZE,UA,92
711,2013-11-01,JFK,SXM,DL,1681
712,2013-09-01,JFK,GCM,B6,788
713,2013-03-01,EWR,CUR,UA,27
714,2013-08-01,EWR,SAL,UA,1578
715,2013-11-01,EWR,SAL,UA,1578
716,2013-03-01,JFK,PVR,DL,222
717,2013-08-01,JFK,ANU,DL,897
718,2013-10-01,JFK,SAP,TA,357
719,2013-03-01,EWR,BON,UA,90
720,2013-11-01,JFK,LUX,C8,408
721,2013-06-01,JFK,TAB,BW,104
722,2013-03-01,EWR,SAL,UA,1578
723,2013-06-01,EWR,SAP,UA,357
724,2013-06-01,EWR,SAL,UA,1578
725,2013-03-01,JFK,LGG,5C,201
726,2013-03-01,JFK,RIX,HY,140
727,2013-11-01,EWR,SAP,UA,357
728,2013-08-01,EWR,UVF,UA,635
729,2013-08-01,JFK,SXM,DL,1681
730,2013-09-01,EWR,YYT,EV,700
731,2013-03-01,JFK,YYZ,CX,34610
732,2013-11-01,JFK,SKB,AA,187
733,2013-11-01,JFK,TLV,5C,4143
734,2013-06-01,JFK,YYZ,CX,34610
735,2013-03-01,JFK,RUH,SV,261
736,2013-03-01,JFK,DME,UN,56
737,2013-05-01,JFK,RIX,HY,140
738,2013-02-01,JFK,KHI,PK,142
739,2013-09-01,JFK,LIR,B6,843
740,2013-05-01,EWR,YYZ,QK,34610
741,2013-02-01,EWR,YTM,PD,40
742,2013-10-01,JFK,GCM,B6,788
743,2013-09-01,EWR,NAS,UA,3196
744,2013-06-01,EWR,MBJ,UA,3078
745,2013-09-01,JFK,YYZ,CX,34610
746,2013-08-01,LGA,YHZ,G7,3458
747,2013-02-01,EWR,GCM,UA,788
748,2013-10-01,JFK,YYZ,CX,34610
749,2013-02-01,JFK,LHE,PK,142
750,2013-04-01,JFK,MEX,CV,5929
751,2013-12-01,EWR,STN,5X,216
752,2013-06-01,JFK,KHI,PK,142
753,2013-07-01,JFK,LHE,PK,142
754,2013-03-01,JFK,KHI,PK,142
755,2013-03-01,JFK,MEX,CV,5929
756,2013-05-01,JFK,LHE,PK,142
757,2013-06-01,JFK,MEX,CV,5929
758,2013-03-01,JFK,LHE,PK,142
759,2013-07-01,JFK,KHI,PK,142
760,2013-09-01,EWR,YYZ,AC,34610
761,2013-05-01,JFK,KHI,PK,142
762,2013-04-01,JFK,KHI,PK,142
763,2013-04-01,JFK,LHE,PK,142
764,2013-06-01,JFK,LHE,PK,142
765,2013-09-01,JFK,YNT,OZ,13
766,2013-07-01,LGA,YYZ,QK,34610
767,2013-02-01,JFK,KIN,OJ,2300
768,2013-07-01,JFK,MEX,CV,5929
769,2013-01-01,JFK,LHE,PK,142
770,2013-10-01,JFK,BRU,OZ,3031
771,2013-08-01,JFK,KHI,PK,142
772,2013-09-01,JFK,RIX,HY,140
773,2013-06-01,LGA,YHZ,RP,3458
774,2013-02-01,JFK,SAP,TA,357
775,2013-12-01,EWR,CDG,FX,7711
776,2013-08-01,JFK,SKB,AA,187
777,2013-05-01,JFK,MEX,CV,5929
778,2013-01-01,JFK,KHI,PK,142
779,2013-08-01,JFK,YYZ,CX,34610
780,2013-08-01,JFK,LHE,PK,142
781,2013-02-01,JFK,LRM,B6,236
782,2013-04-01,EWR,PAP,UA,1661
783,2013-02-01,JFK,AZS,B6,204
784,2013-11-01,JFK,YYZ,CX,34610
785,2013-07-01,EWR,LIR,UA,843
786,2013-09-01,EWR,STN,5X,216
787,2013-10-01,JFK,ANU,AA,897
788,2013-03-01,EWR,YTM,PD,40
789,2013-06-01,EWR,STN,5X,216
790,2013-09-01,EWR,CDG,FX,7711
791,2013-11-01,EWR,FCO,UA,2982
792,2013-05-01,JFK,PRG,DL,280
793,2013-12-01,JFK,SAP,TA,357
794,2013-09-01,JFK,SAP,TA,357
795,2013-02-01,EWR,CDG,FX,7711
796,2013-11-01,EWR,OPO,TP,230
797,2013-10-01,EWR,PLS,UA,1179
798,2013-02-01,JFK,SKB,AA,187
799,2013-06-01,EWR,OPO,TP,230
800,2013-09-01,JFK,GND,BW,305
801,2013-07-01,EWR,SAP,UA,357
802,2013-05-01,EWR,PVR,UA,222
803,2013-02-01,JFK,LGG,LY,201
804,2013-01-01,EWR,GCM,UA,788
805,2013-07-01,EWR,STN,5X,216
806,2013-02-01,EWR,OPO,TP,230
807,2013-04-01,EWR,PVR,UA,222
808,2013-07-01,EWR,GUA,UA,143
809,2013-02-01,EWR,MBJ,UA,3078
810,2013-12-01,JFK,GND,BW,305
811,2013-01-01,EWR,OPO,TP,230
812,2013-12-01,EWR,BON,UA,90
813,2013-07-01,JFK,RIX,HY,140
814,2013-04-01,JFK,AZS,B6,204
815,2013-11-01,EWR,CDG,FX,7711
816,2013-11-01,JFK,GYE,EQ,1024
817,2013-12-01,JFK,AZS,B6,204
818,2013-04-01,JFK,LRM,B6,236
819,2013-04-01,JFK,GND,BW,305
820,2013-09-01,JFK,AZS,B6,204
821,2013-03-01,EWR,STN,5X,216
822,2013-01-01,EWR,PVR,UA,222
823,2013-08-01,LGA,YYZ,QK,34610
824,2013-03-01,EWR,CDG,FX,7711
825,2013-03-01,EWR,OPO,TP,230
826,2013-05-01,EWR,MBJ,UA,3078
827,2013-07-01,EWR,PVR,UA,222
828,2013-09-01,JFK,ANU,AA,897
829,2013-05-01,JFK,KIN,OJ,2300
830,2013-10-01,EWR,SJD,UA,403
831,2013-04-01,JFK,SKB,AA,187
832,2013-12-01,EWR,BZE,UA,92
833,2013-08-01,JFK,NAP,IG,63
834,2013-02-01,EWR,STN,5X,216
835,2013-06-01,EWR,CDG,FX,7711
836,2013-05-01,EWR,ANU,UA,897
837,2013-12-01,JFK,GND,DL,305
838,2013-02-01,JFK,GND,BW,305
839,2013-12-01,EWR,YYZ,S5,34610
840,2013-04-01,JFK,SAP,TA,357
841,2013-11-01,EWR,STN,5X,216
842,2013-05-01,JFK,CDG,SE,7711
843,2013-11-01,JFK,GND,BW,305
844,2013-11-01,JFK,BRU,OZ,3031
845,2013-04-01,EWR,STN,5X,216
846,2013-10-01,JFK,AZS,B6,204
847,2013-11-01,JFK,DKR,DL,316
848,2013-10-01,EWR,LIR,UA,843
849,2013-07-01,EWR,CDG,FX,7711
850,2013-01-01,EWR,STN,5X,216
851,2013-05-01,JFK,AZS,B6,204
852,2013-09-01,JFK,BRU,OZ,3031
853,2013-04-01,EWR,CDG,FX,7711
854,2013-03-01,JFK,DKR,DL,316
855,2013-08-01,JFK,PMO,IG,65
856,2013-03-01,JFK,GND,BW,305
857,2013-05-01,JFK,DKR,DL,316
858,2013-06-01,JFK,MRS,SE,67
859,2013-02-01,JFK,DKR,DL,316
860,2013-05-01,EWR,LIR,UA,843
861,2013-08-01,JFK,MRS,SE,67
862,2013-06-01,EWR,GUA,UA,143
863,2013-01-01,JFK,AZS,B6,204
864,2013-08-01,EWR,LIR,UA,843
865,2013-01-01,JFK,DKR,DL,316
866,2013-04-01,JFK,MAD,UX,3671
867,2013-06-01,JFK,SKB,AA,187
868,2013-05-01,EWR,OPO,TP,230
869,2013-03-01,JFK,LRM,B6,236
870,2013-09-01,JFK,LRM,B6,236
871,2013-06-01,JFK,AZS,B6,204
872,2013-04-01,JFK,DKR,DL,316
873,2013-03-01,JFK,SNN,EI,1749
874,2013-07-01,JFK,MRS,SE,67
875,2013-11-01,EWR,YUL,S5,18521
876,2013-10-01,JFK,GND,BW,305
877,2013-08-01,EWR,SAP,UA,357
878,2013-08-01,JFK,RIX,HY,140
879,2013-11-01,JFK,LRM,B6,236
880,2013-07-01,JFK,GND,BW,305
881,2013-10-01,EWR,YYZ,AC,34610
882,2013-11-01,JFK,AZS,B6,204
883,2013-04-01,EWR,OPO,TP,230
884,2013-05-01,EWR,CDG,FX,7711
885,2013-03-01,JFK,SKB,AA,187
886,2013-08-01,JFK,GND,BW,305
887,2013-08-01,EWR,CDG,FX,7711
888,2013-03-01,JFK,AZS,B6,204
889,2013-06-01,JFK,GND,BW,305
890,2013-12-01,EWR,OPO,TP,230
891,2013-05-01,JFK,SKB,AA,187
892,2013-12-01,JFK,CDG,SE,7711
893,2013-06-01,JFK,ARN,DY,1536
894,2013-05-01,JFK,GND,BW,305
895,2013-10-01,JFK,LRM,B6,236
896,2013-01-01,JFK,SKB,AA,187
897,2013-10-01,JFK,GCM,KX,788
898,2013-09-01,EWR,LIR,UA,843
899,2013-05-01,JFK,LRM,B6,236
900,2013-10-01,EWR,STN,5X,216
901,2013-06-01,JFK,RIX,HY,140
902,2013-04-01,JFK,DME,UN,56
