index,airline_id,dep_airport,des_airport,stops
9849,AF,ORY,LYS,0
9850,AF,ORY,MAD,0
9851,AF,ORY,MLA,0
9852,AF,ORY,MLH,0
9853,AF,ORY,MPL,0
9854,AF,ORY,MRS,0
9855,AF,ORY,NCE,0
9856,AF,ORY,NTE,0
9857,AF,ORY,PMI,0
9858,AF,ORY,PTP,0
9859,AF,ORY,PUF,0
9860,AF,ORY,RUN,0
9861,AF,ORY,SOU,0
9862,AF,ORY,SXB,0
9863,AF,ORY,TLN,0
9864,AF,ORY,TLS,0
9865,AF,OSL,CDG,0
9866,AF,OTP,CDG,0
9867,AF,OUA,CDG,0
9868,AF,OUA,NIM,0
9869,AF,PAP,JFK,0
9870,AF,PAP,MIA,0
9871,AF,PAP,PTP,0
9872,AF,PBI,ATL,0
9873,AF,PDX,ATL,0
9874,AF,PEK,CDG,0
9875,AF,PHC,ABV,0
9876,AF,PHF,ATL,0
9877,AF,PHL,ATL,0
9878,AF,PHL,CDG,0
9879,AF,PHX,ATL,0
9880,AF,PIA,ATL,0
9881,AF,PIS,LRH,0
9882,AF,PIS,LYS,0
9883,AF,PIT,ATL,0
9884,AF,PIT,CDG,0
9885,AF,PMI,ORY,0
9886,AF,PNR,CDG,0
9887,AF,PNS,ATL,0
9888,AF,PPT,LAX,0
9889,AF,PRG,CDG,0
9890,AF,PRG,LYS,0
9891,AF,PRG,MRS,0
9892,AF,PTP,FDF,0
9893,AF,PTP,ORY,0
9894,AF,PTP,PAP,0
9895,AF,PTP,SDQ,0
9896,AF,PTY,ATL,0
9897,AF,PTY,CDG,0
9898,AF,PUF,CDG,0
9899,AF,PUF,ORY,0
9900,AF,PUJ,CDG,0
9901,AF,PUJ,SDQ,0
9902,AF,PVD,ATL,0
9903,AF,PVG,CDG,0
9904,AF,PVR,ATL,0
9905,AF,RAK,MRS,0
9906,AF,RAK,TLS,0
9907,AF,RBA,CDG,0
9908,AF,RDU,ATL,0
9909,AF,REP,HAN,0
9910,AF,RIC,ATL,0
9911,AF,RIX,CDG,0
9912,AF,RNS,CDG,0
9913,AF,RNS,EXT,0
9914,AF,RNS,MRS,0
9915,AF,RNS,SOU,0
9916,AF,ROA,ATL,0
9917,AF,ROB,FNA,0
9918,AF,ROC,ATL,0
9919,AF,ROR,NRT,0
9920,AF,RSW,ATL,0
9921,AF,RTM,LCY,0
9922,AF,RUH,CDG,0
9923,AF,RUN,MRU,0
9924,AF,RUN,ORY,0
9925,AF,SAN,ATL,0
9926,AF,SAT,ATL,0
9927,AF,SAV,ATL,0
9928,AF,SBN,ATL,0
9929,AF,SCL,CDG,0
9930,AF,SDF,ATL,0
9931,AF,SDQ,CDG,0
9932,AF,SDQ,PTP,0
9933,AF,SEA,ATL,0
9934,AF,SEA,CDG,0
9935,AF,SEA,HNL,0
9936,AF,SEA,LHR,0
9937,AF,SFO,ATL,0
9938,AF,SFO,CDG,0
9939,AF,SFO,HNL,0
9940,AF,SGF,ATL,0
9941,AF,SGN,CDG,0
9942,AF,SHE,CAN,0
9943,AF,SHE,NBS,0
9944,AF,SHV,ATL,0
9945,AF,SIN,CDG,0
9946,AF,SJD,ATL,0
9947,AF,SJO,ATL,0
9948,AF,SJU,ATL,0
9949,AF,SLC,ATL,0
9950,AF,SLC,CDG,0
9951,AF,SLU,FDF,0
9952,AF,SMF,ATL,0
9953,AF,SNA,ATL,0
9954,AF,SOF,CDG,0
9955,AF,SOU,BES,0
9956,AF,SOU,EGC,0
9957,AF,SOU,LIG,0
9958,AF,SOU,LRH,0
9959,AF,SOU,NCE,0
9960,AF,SOU,NTE,0
9961,AF,SOU,ORY,0
9962,AF,SOU,RNS,0
9963,AF,SRQ,ATL,0
9964,AF,SSG,DLA,0
9965,AF,STL,ATL,0
9966,AF,STM,MAO,0
9967,AF,STR,ATL,0
9968,AF,STR,CDG,0
9969,AF,STT,ATL,0
9970,AF,SVG,CDG,0
9971,AF,SVO,CDG,0
9972,AF,SVO,MRS,0
9973,AF,SVQ,TLS,0
9974,AF,SXB,AMS,0
9975,AF,SXB,FCO,0
9976,AF,SXB,NCE,0
9977,AF,SXB,ORY,0
9978,AF,SXB,TLS,0
9979,AF,SXM,CDG,0
9980,AF,SYR,ATL,0
9981,AF,TBS,CDG,0
9982,AF,TLH,ATL,0
9983,AF,TLN,ORY,0
9984,AF,TLS,AJA,0
9985,AF,TLS,AMS,0
9986,AF,TLS,ATH,0
9987,AF,TLS,CDG,0
9988,AF,TLS,CMN,0
9989,AF,TLS,FCO,0
9990,AF,TLS,HAM,0
9991,AF,TLS,LYS,0
9992,AF,TLS,MLA,0
9993,AF,TLS,ORY,0
9994,AF,TLS,RAK,0
9995,AF,TLS,SVQ,0
9996,AF,TLS,SXB,0
9997,AF,TLS,VCE,0
9998,AF,TLV,CDG,0
9999,AF,TLV,MRS,0
10000,AF,TLV,NCE,0
10001,AF,TNR,CDG,0
10002,AF,TPA,ATL,0
10003,AF,TPE,AMS,0
10004,AF,TPE,MNL,0
10005,AF,TRI,ATL,0
10006,AF,TRN,CDG,0
10007,AF,TUL,ATL,0
10008,AF,TUN,CDG,0
10009,AF,TUN,MRS,0
10010,AF,TUS,ATL,0
10011,AF,TXL,CDG,0
10012,AF,TXL,MRS,0
10013,AF,TYS,ATL,0
10014,AF,UIO,GYE,0
10015,AF,VCE,CDG,0
10016,AF,VCE,LYS,0
10017,AF,VCE,MRS,0
10018,AF,VCE,NCE,0
10019,AF,VCE,TLS,0
10020,AF,VGO,CDG,0
10021,AF,VIE,CDG,0
10022,AF,VIE,LYS,0
10023,AF,VLC,CDG,0
10024,AF,VLD,ATL,0
10025,AF,VPS,ATL,0
10026,AF,VRN,CDG,0
10027,AF,WAW,CDG,0
10028,AF,WUH,CAN,0
10029,AF,WUH,CDG,0
10030,AF,WUH,ENH,0
10031,AF,XNA,ATL,0
10032,AF,YUL,ATL,0
10033,AF,YUL,CDG,0
10034,AF,YYZ,ATL,0
10035,AF,YYZ,CDG,0
10036,AF,ZAG,CDG,0
10037,AF,ZRH,CDG,0
10038,AF,ZSE,MRU,0
10039,AH,AAE,ALG,0
10040,AH,AAE,CDG,0
10041,AH,AAE,IST,0
10042,AH,AAE,LYS,0
10043,AH,AAE,MRS,0
10044,AH,AAE,ORN,0
10045,AH,AAE,ORY,0
10046,AH,ABJ,ALG,0
10047,AH,ALC,ALG,0
10048,AH,ALC,ORN,0
10049,AH,ALG,AAE,0
10050,AH,ALG,ABJ,0
10051,AH,ALG,ALC,0
10052,AH,ALG,AMM,0
10053,AH,ALG,AZR,0
10054,AH,ALG,BCN,0
10055,AH,ALG,BEY,0
10056,AH,ALG,BJA,0
10057,AH,ALG,BKO,0
10058,AH,ALG,BLJ,0
10059,AH,ALG,BOD,0
10060,AH,ALG,BRU,0
10061,AH,ALG,BSK,0
10062,AH,ALG,CAI,0
10063,AH,ALG,CDG,0
10064,AH,ALG,CMN,0
10065,AH,ALG,CZL,0
10066,AH,ALG,DJG,0
10067,AH,ALG,DKR,0
10068,AH,ALG,DXB,0
10069,AH,ALG,EBH,0
10070,AH,ALG,ELU,0
10071,AH,ALG,ETZ,0
10072,AH,ALG,FCO,0
10073,AH,ALG,FRA,0
10074,AH,ALG,GHA,0
10075,AH,ALG,GVA,0
10076,AH,ALG,HME,0
10077,AH,ALG,HRM,0
10078,AH,ALG,INZ,0
10079,AH,ALG,IST,0
10080,AH,ALG,LHR,0
10081,AH,ALG,LIL,0
10082,AH,ALG,LIS,0
10083,AH,ALG,LYS,0
10084,AH,ALG,MAD,0
10085,AH,ALG,MRS,0
10086,AH,ALG,MUW,0
10087,AH,ALG,MXP,0
10088,AH,ALG,MZW,0
10089,AH,ALG,NCE,0
10090,AH,ALG,NIM,0
10091,AH,ALG,OGX,0
10092,AH,ALG,ORN,0
10093,AH,ALG,ORY,0
10094,AH,ALG,OUA,0
10095,AH,ALG,PEK,0
10096,AH,ALG,PMI,0
10097,AH,ALG,QSF,0
10098,AH,ALG,SVO,0
10099,AH,ALG,TEE,0
10100,AH,ALG,TGR,0
10101,AH,ALG,TID,0
10102,AH,ALG,TIP,0
10103,AH,ALG,TLM,0
10104,AH,ALG,TLS,0
10105,AH,ALG,TUN,0
10106,AH,ALG,VIE,0
10107,AH,ALG,YUL,0
10108,AH,AMM,ALG,0
10109,AH,AZR,ALG,0
10110,AH,AZR,BMW,0
10111,AH,AZR,CZL,0
10112,AH,AZR,INZ,0
10113,AH,AZR,OGX,0
10114,AH,AZR,ORN,0
10115,AH,BCN,ALG,0
10116,AH,BCN,ORN,0
10117,AH,BEY,ALG,0
10118,AH,BJA,ALG,0
10119,AH,BJA,LYS,0
10120,AH,BJA,MRS,0
10121,AH,BJA,ORY,0
10122,AH,BKO,ALG,0
10123,AH,BLJ,ALG,0
10124,AH,BLJ,LYS,0
10125,AH,BLJ,MRS,0
10126,AH,BLJ,ORY,0
10127,AH,BMW,AZR,0
10128,AH,BOD,ALG,0
10129,AH,BRU,ALG,0
10130,AH,BSK,ALG,0
10131,AH,BSK,LYS,0
10132,AH,BSK,ORY,0
10133,AH,CAI,ALG,0
10134,AH,CBH,ORN,0
10135,AH,CDG,AAE,0
10136,AH,CDG,ALG,0
10137,AH,CDG,CZL,0
10138,AH,CDG,ORN,0
10139,AH,CFK,MRS,0
10140,AH,CMN,ALG,0
10141,AH,CMN,ORN,0
10142,AH,CZL,ALG,0
10143,AH,CZL,AZR,0
10144,AH,CZL,CDG,0
10145,AH,CZL,GHA,0
10146,AH,CZL,HME,0
10147,AH,CZL,IST,0
10148,AH,CZL,LYS,0
10149,AH,CZL,MLH,0
10150,AH,CZL,MRS,0
10151,AH,CZL,NCE,0
10152,AH,CZL,ORN,0
10153,AH,CZL,ORY,0
10154,AH,DJG,OGX,0
10155,AH,DJG,TMR,0
10156,AH,DKR,ALG,0
10157,AH,DXB,ALG,0
10158,AH,EBH,ALG,0
10159,AH,ELG,OGX,0
10160,AH,ELG,TMR,0
10161,AH,ELU,ALG,0
10162,AH,ETZ,ALG,0
10163,AH,FCO,ALG,0
10164,AH,FRA,ALG,0
10165,AH,GHA,ALG,0
10166,AH,GHA,CZL,0
10167,AH,GHA,ORN,0
10168,AH,GHA,TMR,0
10169,AH,GVA,ALG,0
10170,AH,HME,ALG,0
10171,AH,HME,CZL,0
10172,AH,HME,HRM,0
10173,AH,HME,IAM,0
10174,AH,HME,ORN,0
10175,AH,HRM,ALG,0
10176,AH,HRM,HME,0
10177,AH,IAM,HME,0
10178,AH,IAM,OGX,0
10179,AH,INZ,ALG,0
10180,AH,INZ,TMR,0
10181,AH,IST,AAE,0
10182,AH,IST,ALG,0
10183,AH,IST,CZL,0
10184,AH,IST,ORN,0
10185,AH,LHR,ALG,0
10186,AH,LIL,ALG,0
10187,AH,LIL,ORN,0
10188,AH,LIS,ALG,0
10189,AH,LYS,AAE,0
10190,AH,LYS,ALG,0
10191,AH,LYS,BJA,0
10192,AH,LYS,BLJ,0
10193,AH,LYS,BSK,0
10194,AH,LYS,CZL,0
10195,AH,LYS,ORN,0
10196,AH,LYS,QSF,0
10197,AH,LYS,TLM,0
10198,AH,MAD,ALG,0
10199,AH,MLH,CZL,0
10200,AH,MRS,AAE,0
10201,AH,MRS,ALG,0
10202,AH,MRS,BJA,0
10203,AH,MRS,BLJ,0
10204,AH,MRS,CFK,0
10205,AH,MRS,CZL,0
10206,AH,MRS,ORN,0
10207,AH,MRS,QSF,0
10208,AH,MRS,TLM,0
10209,AH,MUW,ALG,0
10210,AH,MUW,TID,0
10211,AH,MXP,ALG,0
10212,AH,MZW,ALG,0
10213,AH,NCE,ALG,0
10214,AH,NCE,CZL,0
10215,AH,NIM,ALG,0
10216,AH,OGX,ALG,0
10217,AH,OGX,AZR,0
10218,AH,OGX,ELG,0
10219,AH,OGX,IAM,0
10220,AH,OGX,ORN,0
10221,AH,ORN,AAE,0
10222,AH,ORN,ALC,0
10223,AH,ORN,ALG,0
10224,AH,ORN,AZR,0
10225,AH,ORN,BCN,0
10226,AH,ORN,CBH,0
10227,AH,ORN,CDG,0
10228,AH,ORN,CMN,0
10229,AH,ORN,CZL,0
10230,AH,ORN,GHA,0
10231,AH,ORN,HME,0
10232,AH,ORN,IST,0
10233,AH,ORN,LIL,0
10234,AH,ORN,LYS,0
10235,AH,ORN,MRS,0
10236,AH,ORN,OGX,0
10237,AH,ORN,ORY,0
10238,AH,ORN,TLS,0
10239,AH,ORY,AAE,0
10240,AH,ORY,ALG,0
10241,AH,ORY,BJA,0
10242,AH,ORY,BLJ,0
10243,AH,ORY,BSK,0
10244,AH,ORY,CZL,0
10245,AH,ORY,ORN,0
10246,AH,ORY,QSF,0
10247,AH,ORY,TLM,0
10248,AH,OUA,ALG,0
10249,AH,PEK,ALG,0
10250,AH,PMI,ALG,0
10251,AH,QSF,ALG,0
10252,AH,QSF,LYS,0
10253,AH,QSF,MRS,0
10254,AH,QSF,ORY,0
10255,AH,SVO,ALG,0
10256,AH,TEE,ALG,0
10257,AH,TGR,ALG,0
10258,AH,TID,ALG,0
10259,AH,TIP,ALG,0
10260,AH,TLM,ALG,0
10261,AH,TLM,LYS,0
10262,AH,TLM,MRS,0
10263,AH,TLM,ORY,0
10264,AH,TLS,ALG,0
10265,AH,TLS,ORN,0
10266,AH,TMR,ALG,0
10267,AH,TMR,ELG,0
10268,AH,TMR,GHA,0
10269,AH,TMR,INZ,0
10270,AH,TUN,ALG,0
10271,AH,VIE,ALG,0
10272,AH,YUL,ALG,0
10273,AI,ADD,BOM,0
10274,AI,ADD,DEL,0
10275,AI,AGR,BOM,0
10276,AI,AGR,HJR,0
10277,AI,AGX,COK,0
10278,AI,AJL,CCU,0
10279,AI,AJL,IMF,0
10280,AI,AMD,BOM,0
10281,AI,AMD,DEL,0
10282,AI,AMD,HYD,0
10283,AI,AMD,KWI,0
10284,AI,ATQ,DEL,0
10285,AI,AUH,BOM,0
10286,AI,AUH,DEL,0
10287,AI,BAH,AUH,0
10288,AI,BBI,BOM,0
10289,AI,BBI,DEL,0
10290,AI,BBI,IXZ,0
10291,AI,BDQ,DEL,0
10292,AI,BHO,BOM,0
10293,AI,BHO,DEL,0
10294,AI,BHX,DEL,0
10295,AI,BKK,BOM,0
10296,AI,BKK,DEL,0
10297,AI,BKK,SIN,0
10298,AI,BLR,BOM,0
10299,AI,BLR,CCU,0
10300,AI,BLR,COK,0
10301,AI,BLR,DEL,0
10302,AI,BLR,FRA,0
10303,AI,BLR,GOI,0
10304,AI,BLR,HYD,0
10305,AI,BLR,IXE,0
10306,AI,BLR,MAA,0
10307,AI,BLR,TRV,0
10308,AI,BOM,ADD,0
10309,AI,BOM,AGR,0
10310,AI,BOM,AMD,0
10311,AI,BOM,AUH,0
10312,AI,BOM,BBI,0
10313,AI,BOM,BHO,0
10314,AI,BOM,BKK,0
10315,AI,BOM,BLR,0
10316,AI,BOM,CAI,0
10317,AI,BOM,CCU,0
10318,AI,BOM,CJB,0
10319,AI,BOM,CMB,0
10320,AI,BOM,COK,0
10321,AI,BOM,DEL,0
10322,AI,BOM,DXB,0
10323,AI,BOM,EWR,0
10324,AI,BOM,FRA,0
10325,AI,BOM,GOI,0
10326,AI,BOM,GWL,0
10327,AI,BOM,HYD,0
10328,AI,BOM,IDR,0
10329,AI,BOM,IST,0
10330,AI,BOM,IXD,0
10331,AI,BOM,IXE,0
10332,AI,BOM,IXU,0
10333,AI,BOM,JAI,0
10334,AI,BOM,JDH,0
10335,AI,BOM,JED,0
10336,AI,BOM,JGA,0
10337,AI,BOM,JNB,0
10338,AI,BOM,LHR,0
10339,AI,BOM,LKO,0
10340,AI,BOM,MAA,0
10341,AI,BOM,MCT,0
10342,AI,BOM,MRU,0
10343,AI,BOM,MUC,0
10344,AI,BOM,NAG,0
10345,AI,BOM,RAJ,0
10346,AI,BOM,RPR,0
10347,AI,BOM,RUH,0
10348,AI,BOM,TRV,0
10349,AI,BOM,UDR,0
10350,AI,BOM,VNS,0
10351,AI,BOM,ZRH,0
10352,AI,CAI,BOM,0
10353,AI,CCJ,CJB,0
10354,AI,CCJ,COK,0
10355,AI,CCJ,DXB,0
10356,AI,CCJ,JED,0
10357,AI,CCJ,RUH,0
10358,AI,CCJ,SHJ,0
10359,AI,CCU,AJL,0
10360,AI,CCU,BLR,0
10361,AI,CCU,BOM,0
10362,AI,CCU,DAC,0
10363,AI,CCU,DEL,0
10364,AI,CCU,DIB,0
10365,AI,CCU,DMU,0
10366,AI,CCU,GAU,0
10367,AI,CCU,HYD,0
10368,AI,CCU,IMF,0
10369,AI,CCU,IXA,0
10370,AI,CCU,IXB,0
10371,AI,CCU,IXS,0
10372,AI,CCU,IXZ,0
10373,AI,CCU,KTM,0
10374,AI,CCU,MAA,0
10375,AI,CCU,RGN,0
10376,AI,CCU,SHL,0
10377,AI,CCU,SIN,0
10378,AI,CDG,DEL,0
10379,AI,CJB,BOM,0
10380,AI,CJB,CCJ,0
10381,AI,CMB,BOM,0
10382,AI,CMB,DEL,0
10383,AI,CMB,MAA,0
10384,AI,COK,AGX,0
10385,AI,COK,BLR,0
10386,AI,COK,BOM,0
10387,AI,COK,CCJ,0
10388,AI,COK,DEL,0
10389,AI,COK,MAA,0
10390,AI,COK,SHJ,0
10391,AI,COK,TRV,0
10392,AI,DAC,CCU,0
10393,AI,DAC,DEL,0
10394,AI,DED,DEL,0
10395,AI,DED,LKO,0
10396,AI,DEL,ADD,0
10397,AI,DEL,AMD,0
10398,AI,DEL,ATQ,0
10399,AI,DEL,BAH,0
10400,AI,DEL,BBI,0
10401,AI,DEL,BDQ,0
10402,AI,DEL,BHO,0
10403,AI,DEL,BHX,0
10404,AI,DEL,BKK,0
10405,AI,DEL,BLR,0
10406,AI,DEL,BOM,0
10407,AI,DEL,CCU,0
10408,AI,DEL,CDG,0
10409,AI,DEL,CMB,0
10410,AI,DEL,COK,0
10411,AI,DEL,DAC,0
10412,AI,DEL,DED,0
10413,AI,DEL,DHM,0
10414,AI,DEL,DMM,0
10415,AI,DEL,DXB,0
10416,AI,DEL,FRA,0
10417,AI,DEL,GAU,0
10418,AI,DEL,HKG,0
10419,AI,DEL,HYD,0
10420,AI,DEL,ICN,0
10421,AI,DEL,IDR,0
10422,AI,DEL,IST,0
10423,AI,DEL,IXB,0
10424,AI,DEL,IXC,0
10425,AI,DEL,IXD,0
10426,AI,DEL,IXJ,0
10427,AI,DEL,IXL,0
10428,AI,DEL,IXR,0
10429,AI,DEL,IXU,0
10430,AI,DEL,JAI,0
10431,AI,DEL,JDH,0
10432,AI,DEL,JED,0
10433,AI,DEL,JFK,0
10434,AI,DEL,JLR,0
10435,AI,DEL,KBL,0
10436,AI,DEL,KNU,0
10437,AI,DEL,KTM,0
10438,AI,DEL,KUU,0
10439,AI,DEL,LHR,0
10440,AI,DEL,LKO,0
10441,AI,DEL,LUH,0
10442,AI,DEL,MAA,0
10443,AI,DEL,MCT,0
10444,AI,DEL,MEL,0
10445,AI,DEL,MRU,0
10446,AI,DEL,MUC,0
10447,AI,DEL,NAG,0
10448,AI,DEL,NRT,0
10449,AI,DEL,ORD,0
10450,AI,DEL,PAT,0
10451,AI,DEL,PNQ,0
10452,AI,DEL,PVG,0
10453,AI,DEL,RUH,0
10454,AI,DEL,SIN,0
10455,AI,DEL,STV,0
10456,AI,DEL,SXR,0
10457,AI,DEL,SYD,0
10458,AI,DEL,UDR,0
10459,AI,DEL,VIE,0
10460,AI,DEL,VNS,0
10461,AI,DEL,VTZ,0
10462,AI,DEL,ZRH,0
10463,AI,DHM,DEL,0
10464,AI,DIB,CCU,0
10465,AI,DIB,DMU,0
10466,AI,DMM,DEL,0
10467,AI,DMU,CCU,0
10468,AI,DMU,DIB,0
10469,AI,DXB,BOM,0
10470,AI,DXB,CCJ,0
10471,AI,DXB,DEL,0
10472,AI,DXB,GOI,0
10473,AI,EWR,BOM,0
10474,AI,FRA,BLR,0
10475,AI,FRA,BOM,0
10476,AI,FRA,DEL,0
10477,AI,FRA,MAA,0
10478,AI,FRA,PNQ,0
10479,AI,GAU,CCU,0
10480,AI,GAU,DEL,0
10481,AI,GAU,IMF,0
10482,AI,GAU,IXS,0
10483,AI,GOI,BLR,0
10484,AI,GOI,BOM,0
10485,AI,GOI,DXB,0
10486,AI,GOI,KWI,0
10487,AI,GOI,MAA,0
10488,AI,GOI,PNQ,0
10489,AI,GWL,BOM,0
10490,AI,HJR,VNS,0
10491,AI,HKG,DEL,0
10492,AI,HKG,ICN,0
10493,AI,HKG,KIX,0
10494,AI,HKG,SFO,0
10495,AI,HKG,SIN,0
10496,AI,HYD,AMD,0
10497,AI,HYD,BLR,0
10498,AI,HYD,BOM,0
10499,AI,HYD,CCU,0
10500,AI,HYD,DEL,0
10501,AI,HYD,JED,0
10502,AI,HYD,MAA,0
10503,AI,HYD,MCT,0
10504,AI,HYD,PNQ,0
10505,AI,HYD,SHJ,0
10506,AI,HYD,TIR,0
10507,AI,HYD,VGA,0
10508,AI,HYD,VTZ,0
10509,AI,ICN,DEL,0
10510,AI,ICN,HKG,0
10511,AI,ICN,SFO,0
10512,AI,ICN,SIN,0
10513,AI,IDR,BOM,0
10514,AI,IDR,DEL,0
10515,AI,IMF,AJL,0
10516,AI,IMF,CCU,0
10517,AI,IMF,GAU,0
10518,AI,IMF,IXS,0
10519,AI,IST,BOM,0
10520,AI,IST,DEL,0
10521,AI,IXA,CCU,0
10522,AI,IXB,CCU,0
10523,AI,IXB,DEL,0
10524,AI,IXC,DEL,0
10525,AI,IXD,BOM,0
10526,AI,IXD,DEL,0
10527,AI,IXE,BLR,0
10528,AI,IXE,BOM,0
10529,AI,IXJ,DEL,0
10530,AI,IXJ,IXL,0
10531,AI,IXJ,SXR,0
10532,AI,IXL,DEL,0
10533,AI,IXL,IXJ,0
10534,AI,IXL,SXR,0
10535,AI,IXM,MAA,0
10536,AI,IXR,DEL,0
10537,AI,IXS,CCU,0
10538,AI,IXS,GAU,0
10539,AI,IXS,IMF,0
10540,AI,IXU,BOM,0
10541,AI,IXU,DEL,0
10542,AI,IXZ,CCU,0
10543,AI,IXZ,DEL,0
10544,AI,IXZ,MAA,0
10545,AI,JAI,BOM,0
10546,AI,JAI,DEL,0
10547,AI,JDH,BOM,0
10548,AI,JDH,DEL,0
10549,AI,JED,BOM,0
10550,AI,JED,CCJ,0
10551,AI,JED,DEL,0
10552,AI,JED,HYD,0
10553,AI,JFK,DEL,0
10554,AI,JFK,LHR,0
10555,AI,JGA,BOM,0
10556,AI,JLR,DEL,0
10557,AI,JNB,BOM,0
10558,AI,KBL,DEL,0
10559,AI,KIX,HKG,0
10560,AI,KNU,DEL,0
10561,AI,KTM,CCU,0
10562,AI,KTM,DEL,0
10563,AI,KTM,VNS,0
10564,AI,KUL,SIN,0
10565,AI,KUU,DEL,0
10566,AI,KWI,AMD,0
10567,AI,KWI,GOI,0
10568,AI,LAX,NRT,0
10569,AI,LHR,BOM,0
10570,AI,LHR,DEL,0
10571,AI,LHR,JFK,0
10572,AI,LKO,BOM,0
10573,AI,LKO,DED,0
10574,AI,LKO,DEL,0
10575,AI,LUH,DEL,0
10576,AI,MAA,BLR,0
10577,AI,MAA,BOM,0
10578,AI,MAA,CCU,0
10579,AI,MAA,CMB,0
10580,AI,MAA,COK,0
10581,AI,MAA,DEL,0
10582,AI,MAA,FRA,0
10583,AI,MAA,GOI,0
10584,AI,MAA,HYD,0
10585,AI,MAA,IXM,0
10586,AI,MAA,IXZ,0
10587,AI,MAA,MCT,0
10588,AI,MAA,MRU,0
10589,AI,MAA,SHJ,0
10590,AI,MAA,SIN,0
10591,AI,MAA,TRV,0
10592,AI,MCT,BOM,0
10593,AI,MCT,DEL,0
10594,AI,MCT,HYD,0
10595,AI,MCT,MAA,0
10596,AI,MEL,DEL,0
10597,AI,MEL,SYD,0
10598,AI,MLE,TRV,0
10599,AI,MRU,BLR,0
10600,AI,MRU,BOM,0
10601,AI,MRU,DEL,0
10602,AI,MUC,BOM,0
10603,AI,MUC,DEL,0
10604,AI,NAG,BOM,0
10605,AI,NAG,RPR,0
10606,AI,NRT,DEL,0
10607,AI,NRT,LAX,0
10608,AI,NRT,SIN,0
10609,AI,ORD,DEL,0
10610,AI,PAT,DEL,0
10611,AI,PNQ,DEL,0
10612,AI,PNQ,GOI,0
10613,AI,PNQ,HYD,0
10614,AI,PVG,DEL,0
10615,AI,RAJ,BOM,0
10616,AI,RGN,CCU,0
10617,AI,RPR,DEL,0
10618,AI,RPR,VTZ,0
10619,AI,RUH,BOM,0
10620,AI,RUH,CCJ,0
10621,AI,RUH,DEL,0
10622,AI,RUH,TRV,0
10623,AI,SFO,HKG,0
10624,AI,SFO,ICN,0
10625,AI,SHJ,CCJ,0
10626,AI,SHJ,COK,0
10627,AI,SHJ,HYD,0
10628,AI,SHJ,MAA,0
10629,AI,SHJ,TRV,0
10630,AI,SHL,CCU,0
10631,AI,SIN,BKK,0
10632,AI,SIN,CCU,0
10633,AI,SIN,DEL,0
10634,AI,SIN,HKG,0
10635,AI,SIN,ICN,0
10636,AI,SIN,KUL,0
10637,AI,SIN,MAA,0
10638,AI,SIN,NRT,0
10639,AI,STV,DEL,0
10640,AI,SXR,DEL,0
10641,AI,SXR,IXJ,0
10642,AI,SXR,IXL,0
10643,AI,SYD,DEL,0
10644,AI,SYD,MEL,0
10645,AI,TIR,HYD,0
10646,AI,TRV,BLR,0
10647,AI,TRV,BOM,0
10648,AI,TRV,COK,0
10649,AI,TRV,MAA,0
10650,AI,TRV,MLE,0
10651,AI,TRV,RUH,0
10652,AI,TRV,SHJ,0
10653,AI,UDR,BOM,0
10654,AI,UDR,DEL,0
10655,AI,VGA,HYD,0
10656,AI,VIE,DEL,0
10657,AI,VNS,AGR,0
10658,AI,VNS,BOM,0
10659,AI,VNS,DEL,0
10660,AI,VNS,KTM,0
10661,AI,VTZ,BOM,0
10662,AI,VTZ,DEL,0
10663,AI,VTZ,HYD,0
10664,AI,ZRH,BOM,0
10665,AI,ZRH,DEL,0
10666,AK,AOR,KUL,0
10667,AK,BDO,KUL,0
10668,AK,BKI,CAN,0
10669,AK,BKI,CGK,0
10670,AK,BKI,HGH,0
10671,AK,BKI,HKG,0
10672,AK,BKI,JHB,0
10673,AK,BKI,KBR,0
10674,AK,BKI,KCH,0
10675,AK,BKI,KUL,0
10676,AK,BKI,MYY,0
10677,AK,BKI,PEN,0
10678,AK,BKI,SDK,0
10679,AK,BKI,SIN,0
10680,AK,BKI,SZX,0
10681,AK,BKI,TPE,0
10682,AK,BKI,TWU,0
10683,AK,BLR,KUL,0
10684,AK,BPN,KUL,0
10685,AK,BTJ,KUL,0
10686,AK,BTU,KCH,0
10687,AK,BTU,KUL,0
10688,AK,BWN,KUL,0
10689,AK,CAN,BKI,0
10690,AK,CAN,KUL,0
10691,AK,CCU,KUL,0
10692,AK,CGK,BKI,0
10693,AK,CGK,KUL,0
10694,AK,CNX,KUL,0
10695,AK,COK,KUL,0
10696,AK,DMK,KUL,0
10697,AK,DPS,KUL,0
10698,AK,HAN,KUL,0
10699,AK,HDY,KUL,0
10700,AK,HGH,BKI,0
10701,AK,HKG,BKI,0
10702,AK,HKG,KUL,0
10703,AK,HKT,KUL,0
10704,AK,JHB,BKI,0
10705,AK,JHB,KBR,0
10706,AK,JHB,KCH,0
10707,AK,JHB,KUL,0
10708,AK,JHB,MYY,0
10709,AK,JHB,PEN,0
10710,AK,JHB,SBW,0
10711,AK,JHB,TWU,0
10712,AK,JOG,KUL,0
10713,AK,KBR,BKI,0
10714,AK,KBR,JHB,0
10715,AK,KBR,KCH,0
10716,AK,KBR,KUL,0
10717,AK,KBR,SIN,0
10718,AK,KBV,KUL,0
10719,AK,KCH,BKI,0
10720,AK,KCH,BTU,0
